Year,qDef,qLen,HNum,HId,Taxon,Species,Voucher,HLen,Haccn,HspNum,hspScore,Media,State_Year,Host,Field,Latitude,Long,Lat,Clade,Genus,State
2011,NDSO_4-28,847,1,ref|HQ643933|,Pythium ultimum var. ultimum voucher BR657,Pythium ultimum var. ultimum,voucher BR657,847,HQ643933,,1676,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade I,Pythium,North Dakota
2011,NDSO_4-31,848,1,ref|HQ643933|,Pythium ultimum var. ultimum voucher BR657,Pythium ultimum var. ultimum,voucher BR657,848,HQ643933,,1680,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade I,Pythium,North Dakota
2011,NDSO_4-33,858,1,ref|HQ643932|,Pythium ultimum var. ultimum voucher BR658,Pythium ultimum var. ultimum,voucher BR658,858,HQ643932,,1346,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade I,Pythium,North Dakota
2011,NDSO_4-34,810,1,ref|HQ643553|,Pythium heterothallicum voucher CBS45067,Pythium heterothallicum,voucher CBS45067,810,HQ643553,,1430,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade I,Pythium,North Dakota
2011,NDSO_4-35,850,1,ref|HQ643933|,Pythium ultimum var. ultimum voucher BR657,Pythium ultimum var. ultimum,voucher BR657,850,HQ643933,,1676,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade I,Pythium,North Dakota
2011,NDSO_4-37,967,1,ref|HQ643706|,Pythium nagaii voucher BR646,Pythium nagaii,voucher BR646,967,HQ643706,,1698,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade G,Pythium,North Dakota
2011,NDSO_4-38,889,1,ref|HQ643745|,Pythium perplexum voucher BR984,Pythium perplexum,voucher BR984,889,HQ643745,,1634,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade J,Pythium,North Dakota
2011,NDSO_4-39,923,1,ref|HQ643744|,Pythium perplexum voucher CBS67485,Pythium perplexum,voucher CBS67485,923,HQ643744,,1740,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade J,Pythium,North Dakota
2011,NDSO_4-40,977,0,HQ643705,Pythium nagaii voucher CBS77996,Pythium nagaii,voucher CBS77996,977,HQ643705,,1432.73,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade G,Pythium,North Dakota
2011,NDSO_4-41,906,1,ref|HQ643744|,Pythium perplexum voucher CBS67485,Pythium perplexum,voucher CBS67485,906,HQ643744,,1710,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade J,Pythium,North Dakota
2011,NDSO_4-42,891,1,ref|HQ643679|,Pythium longandrum voucher CBS112355,Pythium longandrum,voucher CBS112355,891,HQ643679,,1710,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade E,Pythium,North Dakota
2011,NDSO_4-43,787,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,787,HQ643717,,1550,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade B,Pythium,North Dakota
2011,NDSO_4-44,913,1,ref|HQ643744|,Pythium perplexum voucher CBS67485,Pythium perplexum,voucher CBS67485,913,HQ643744,,1750,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade J,Pythium,North Dakota
2011,NDSO_4-45_,786,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,786,HQ643717,,1532,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade B,Pythium,North Dakota
2011,NDSO_4-46,916,1,ref|HQ643744|,Pythium perplexum voucher CBS67485,Pythium perplexum,voucher CBS67485,916,HQ643744,,1808,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade J,Pythium,North Dakota
2011,NDSO_4-47,774,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,774,HQ643717,,1520,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade B,Pythium,North Dakota
2011,NDSO_4-48,920,1,ref|HQ643744|,Pythium perplexum voucher CBS67485,Pythium perplexum,voucher CBS67485,920,HQ643744,,1800,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade J,Pythium,North Dakota
2011,NDSO_4-48_1,778,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,778,HQ643682,,1510,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade B,Pythium,North Dakota
2011,NDSO_4-5,851,1,ref|HQ643933|,Pythium ultimum var. ultimum voucher BR657,Pythium ultimum var. ultimum,voucher BR657,851,HQ643933,,1652,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade I,Pythium,North Dakota
2011,NDSO_4-50,923,1,ref|HQ643744|,Pythium perplexum voucher CBS67485,Pythium perplexum,voucher CBS67485,923,HQ643744,,1794,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade J,Pythium,North Dakota
2011,NDSO_4-6,923,1,ref|HQ643744|,Pythium perplexum voucher CBS67485,Pythium perplexum,voucher CBS67485,923,HQ643744,,1820,C,NDSO,SO,NDSO_4,North,-96.81262,46.60153,Pythium Clade J,Pythium,North Dakota
2011,NDSO_5-1,831,0,HQ643823,Pythium sp. CAL_2011f voucher BR613,Pythium sp.,voucher BR613,831,HQ643823,,1600.25,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium sp.,Pythium,North Dakota
2011,NDSO_5-10,910,1,ref|HQ643744|,Pythium perplexum voucher CBS67485,Pythium perplexum,voucher CBS67485,910,HQ643744,,1774,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade J,Pythium,North Dakota
2011,NDSO_5-11,790,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,790,HQ643717,,1546,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade B,Pythium,North Dakota
2011,NDSO_5-12,811,0,HQ643823,Pythium sp. CAL_2011f voucher BR613,Pythium sp.,voucher BR613,811,HQ643823,,1608.18,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium sp.,Pythium,North Dakota
2011,NDSO_5-13,755,0,HQ643932,Pythium ultimum var. ultimum voucher BR658,Pythium ultimum var. ultimum,voucher BR658,755,HQ643932,,961.51,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade I,Pythium,North Dakota
2011,NDSO_5-14,794,1,ref|HQ643933|,Pythium ultimum var. ultimum voucher BR657,Pythium ultimum var. ultimum,voucher BR657,794,HQ643933,,1514,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade I,Pythium,North Dakota
2011,NDSO_5-18,822,0,HQ643823,Pythium sp. CAL_2011f voucher BR613,Pythium sp.,voucher BR613,822,HQ643823,,1590.34,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium sp.,Pythium,North Dakota
2011,NDSO_5-19,706,0,HQ643932,Pythium ultimum var. ultimum voucher BR658,Pythium ultimum var. ultimum,voucher BR658,706,HQ643932,,803.04,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade I,Pythium,North Dakota
2011,NDSO_5-2,760,0,HQ643417,Pythium aff. diclinum voucher CBS22994,Pythium aff. diclinum,voucher CBS22994,760,HQ643417,,1159.17,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade B,Pythium,North Dakota
2011,NDSO_5-20,788,1,ref|HQ643933|,Pythium ultimum var. ultimum voucher BR657,Pythium ultimum var. ultimum,voucher BR657,788,HQ643933,,1492,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade I,Pythium,North Dakota
2011,NDSO_5-22,782,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,782,HQ643717,,1520,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade B,Pythium,North Dakota
2011,NDSO_5-23,792,1,ref|HQ643553|,Pythium heterothallicum voucher CBS45067,Pythium heterothallicum,voucher CBS45067,792,HQ643553,,1506,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade I,Pythium,North Dakota
2011,NDSO_5-23.TR,796,1,ref|HQ643553|,Pythium heterothallicum voucher CBS45067,Pythium heterothallicum,voucher CBS45067,796,HQ643553,,1468,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade I,Pythium,North Dakota
2011,NDSO_5-26,876,1,ref|HQ643572|,Pythium intermedium voucher CBS26638,Pythium intermedium,voucher CBS26638,876,HQ643572,,1712,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade F,Pythium,North Dakota
2011,NDSO_5-27,804,1,ref|HQ643933|,Pythium ultimum var. ultimum voucher BR657,Pythium ultimum var. ultimum,voucher BR657,804,HQ643933,,1476,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade I,Pythium,North Dakota
2011,NDSO_5-28,813,0,HQ643823,Pythium sp. CAL_2011f voucher BR613,Pythium sp.,voucher BR613,813,HQ643823,,1596.29,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium sp.,Pythium,North Dakota
2011,NDSO_5-29,800,1,ref|DQ091298|,Pythium heterothallicum isolate 090014,Pythium heterothallicum,isolate 090014,800,DQ091298,,1556,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade I,Pythium,North Dakota
2011,NDSO_5-3,801,1,ref|DQ091298|,Pythium heterothallicum isolate 090014,Pythium heterothallicum,isolate 090014,801,DQ091298,,1572,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade I,Pythium,North Dakota
2011,NDSO_5-30,916,1,ref|HQ643744|,Pythium perplexum voucher CBS67485,Pythium perplexum,voucher CBS67485,916,HQ643744,,1804,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade J,Pythium,North Dakota
2011,NDSO_5-31,877,1,ref|HQ643572|,Pythium intermedium voucher CBS26638,Pythium intermedium,voucher CBS26638,877,HQ643572,,1726,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade F,Pythium,North Dakota
2011,NDSO_5-32,727,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,727,HQ643420,,1432,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade B,Pythium,North Dakota
2011,NDSO_5-33,737,0,HQ643127,Brevilegnia gracilis voucher CBS13137,Pythium ultimum,voucher CBS13137,737,HQ643127,,989.63,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade I,Pythium,North Dakota
2011,NDSO_5-34,872,1,ref|HQ643572|,Pythium intermedium voucher CBS26638,Pythium intermedium,voucher CBS26638,872,HQ643572,,1708,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade F,Pythium,North Dakota
2011,NDSO_5-35,875,1,ref|HQ643572|,Pythium intermedium voucher CBS26638,Pythium intermedium,voucher CBS26638,875,HQ643572,,1710,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade F,Pythium,North Dakota
2011,NDSO_5-36,780,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,780,HQ643717,,1524,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade B,Pythium,North Dakota
2011,NDSO_5-37,916,1,ref|HQ643744|,Pythium perplexum voucher CBS67485,Pythium perplexum,voucher CBS67485,916,HQ643744,,1812,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade J,Pythium,North Dakota
2011,NDSO_5-38,869,1,ref|HQ643572|,Pythium intermedium voucher CBS26638,Pythium intermedium,voucher CBS26638,869,HQ643572,,1700,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade F,Pythium,North Dakota
2011,NDSO_5-40,819,0,HQ643823,Pythium sp. CAL_2011f voucher BR613,Pythium sp.,voucher BR613,819,HQ643823,,1608.18,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium sp.,Pythium,North Dakota
2011,NDSO_5-41,867,1,ref|HQ643572|,Pythium intermedium voucher CBS26638,Pythium intermedium,voucher CBS26638,867,HQ643572,,1706,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade F,Pythium,North Dakota
2011,NDSO_5-42,842,0,HQ643933,Pythium ultimum var. ultimum voucher BR657,Pythium ultimum var. ultimum,voucher BR657,842,HQ643933,,1217.28,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade I,Pythium,North Dakota
2011,NDSO_5-44,912,1,ref|HQ643845|,Pythium sylvaticum voucher CBS45367,Pythium sylvaticum,voucher CBS45367,912,HQ643845,,1790,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade F,Pythium,North Dakota
2011,NDSO_5-45,787,0,DQ091298,Pythium heterothallicum isolate 090014,Pythium heterothallicum,isolate 090014,787,DQ091298,,835.18,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade I,Pythium,North Dakota
2011,NDSO_5-46,791,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,791,HQ643717,,1536,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade B,Pythium,North Dakota
2011,NDSO_5-47,847,1,ref|HQ643932|,Pythium ultimum var. ultimum voucher BR658,Pythium ultimum var. ultimum,voucher BR658,847,HQ643932,,1352,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade I,Pythium,North Dakota
2011,NDSO_5-48,861,1,ref|HQ643478|,Pythium sp. balticum voucher CBS122649,Pythium sp. balticum,voucher CBS122649,861,HQ643478,,1674,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade F,Pythium,North Dakota
2011,NDSO_5-49,762,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,762,HQ643717,,1474,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade B,Pythium,North Dakota
2011,NDSO_5-5,762,0,FJ655177,Pythium oopapillum strain CEF 72,Pythium oopapillum,strain CEF 72,762,FJ655177,,1107.6,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade B,Pythium,North Dakota
2011,NDSO_5-6,714,0,HQ643417,Pythium aff. diclinum voucher CBS22994,Pythium aff. diclinum,voucher CBS22994,714,HQ643417,,1030.94,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade B,Pythium,North Dakota
2011,NDSO_5-7,823,1,ref|HQ643868|,Pythium ultimum voucher DAOM232337,Pythium ultimum,voucher DAOM232337,823,HQ643868,,1642,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade I,Pythium,North Dakota
2011,NDSO_5-8,861,1,ref|HQ643933|,Pythium ultimum var. ultimum voucher BR657,Pythium ultimum var. ultimum,voucher BR657,861,HQ643933,,1660,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade I,Pythium,North Dakota
2011,NDSO_5-9,774,1,ref|HQ643717|,Pythium oopapillum voucher Lev1619,Pythium oopapillum,voucher Lev1619,774,HQ643717,,1522,C,NDSO,SO,NDSO_5,North,-97.10176,46.47071,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-1,780,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,780,HQ643682,,1548,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-10,781,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,781,HQ643420,,1538,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-11,779,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,779,HQ643682,,1538,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-12,810,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,810,HQ643682,,1548,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-13,840,1,ref|HQ643933|,Pythium ultimum var. ultimum voucher BR657,Pythium ultimum var. ultimum,voucher BR657,840,HQ643933,,1614,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade I,Pythium,North Dakota
2011,NDSO_6-14,762,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,762,HQ643420,,1480,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-15,768,0,HQ643417,Pythium aff. diclinum voucher CBS22994,Pythium aff. diclinum,voucher CBS22994,768,HQ643417,,827.57,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-16,787,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,787,HQ643420,,1542,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-17,778,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,778,HQ643682,,1526,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-18,781,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,781,HQ643682,,1538,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-19,768,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,768,HQ643420,,1528,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-2,776,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,776,HQ643682,,1536,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-20,761,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,761,HQ643420,,1498,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-21,787,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,787,HQ643682,,1550,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-22,842,1,ref|HQ643933|,Pythium ultimum var. ultimum voucher BR657,Pythium ultimum var. ultimum,voucher BR657,842,HQ643933,,1668,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade I,Pythium,North Dakota
2011,NDSO_6-23,785,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,785,HQ643682,,1542,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-24,812,0,HQ643823,Pythium sp. CAL_2011f voucher BR613,Pythium sp.,voucher BR613,812,HQ643823,,1562.59,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium sp.,Pythium,North Dakota
2011,NDSO_6-25,783,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,783,HQ643682,,1534,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-26,781,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,781,HQ643682,,1536,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-28,785,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,785,HQ643682,,1554,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-29,778,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,778,HQ643420,,1538,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-3,780,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,780,HQ643682,,1526,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-30,780,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,780,HQ643682,,1540,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-31,784,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,784,HQ643682,,1540,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-32,815,0,HQ643807,Pythium sp. CAL_2011f voucher BR1047,Pythium sp.,voucher BR1047,815,HQ643807,,1501.57,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium sp.,Pythium,North Dakota
2011,NDSO_6-32.1R,813,0,HQ643807,Pythium sp. CAL_2011f voucher BR1047,Pythium sp.,voucher BR1047,813,HQ643807,,1584.39,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium sp.,Pythium,North Dakota
2011,NDSO_6-34,778,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,778,HQ643682,,1530,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-35,786,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,786,HQ643682,,1552,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-36,833,1,ref|HQ643933|,Pythium ultimum var. ultimum voucher BR657,Pythium ultimum var. ultimum,voucher BR657,833,HQ643933,,1588,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade I,Pythium,North Dakota
2011,NDSO_6-37,782,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,782,HQ643682,,1522,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-38,779,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,779,HQ643682,,1534,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-39,773,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,773,HQ643682,,1532,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-4,764,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,764,HQ643420,,1502,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-40,785,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,785,HQ643682,,1540,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-40H,778,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,778,HQ643682,,1526,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-41,785,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,785,HQ643682,,1542,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-41.TR,780,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,780,HQ643682,,1536,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-42,786,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,786,HQ643682,,1536,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-42H,762,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,762,HQ643420,,1500,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-43,778,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,778,HQ643420,,1534,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-44,763,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,763,HQ643420,,1522,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-45,773,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,773,HQ643420,,1520,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-46,777,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,777,HQ643420,,1518,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-47,919,1,ref|HQ643744|,Pythium perplexum voucher CBS67485,Pythium perplexum,voucher CBS67485,919,HQ643744,,1736,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade J,Pythium,North Dakota
2011,NDSO_6-48,908,1,ref|HQ643848|,Pythium sylvaticum voucher BR599,Pythium sylvaticum,voucher BR599,908,HQ643848,,1768,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade F,Pythium,North Dakota
2011,NDSO_6-49,778,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,778,HQ643420,,1536,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-5,778,1,ref|HQ643420|,Pythium aff. dissotocum voucher BR907,Pythium aff. dissotocum,voucher BR907,778,HQ643420,,1540,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-50,776,1,ref|HQ643682|,Pythium lutarium voucher CBS22288,Pythium lutarium,voucher CBS22288,776,HQ643682,,1522,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
2011,NDSO_6-6,831,1,ref|HQ643421|,Pythium aff. dissotocum voucher BR992,Pythium aff. dissotocum,voucher BR992,831,HQ643421,,1558,C,NDSO,SO,NDSO_6,North,-97.28452,46.77463,Pythium Clade B,Pythium,North Dakota
